name,measure,measure_info,geo_type_name,geo_place_name,data_value,Stations,Final Date
Nitrogen dioxide (NO2),Mean,ppb,CD,Elmhurst and Corona (CD4),23.73,Annual,2012
Nitrogen dioxide (NO2),Mean,ppb,CD,Jackson Heights (CD3),25.55,Winter,2011
Nitrogen dioxide (NO2),Mean,ppb,CD,Jackson Heights (CD3),14.08,Summer,2018
Nitrogen dioxide (NO2),Mean,ppb,CD,Jackson Heights (CD3),11.93,Summer,2020
Nitrogen dioxide (NO2),Mean,ppb,CD,Elmhurst and Corona (CD4),28.7,Winter,2009
Nitrogen dioxide (NO2),Mean,ppb,CD,Elmhurst and Corona (CD4),26.72,Winter,2011
Nitrogen dioxide (NO2),Mean,ppb,CD,Elmhurst and Corona (CD4),22.8,Annual,2014
Ozone (O3),Mean,ppb,CD,Bedford Stuyvesant (CD3),26.17,Summer,2009
Ozone (O3),Mean,ppb,CD,Bushwick (CD4),29.65,Summer,2020
Ozone (O3),Mean,ppb,CD,Tottenville and Great Kills (CD3),28.81,Summer,2017
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper West Side,11.44,Summer,2012
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper West Side,8.16,Annual,2018
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Chelsea-Village,12.92,Summer,2012
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Chelsea-Village,10.05,Annual,2016
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Chelsea-Village,9.58,Annual,2018
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Chelsea-Village,10.36,Summer,2021
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper East Side-Gramercy,13.1,Summer,2013
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper East Side-Gramercy,9.86,Annual,2016
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper East Side-Gramercy,13.01,Summer,2012
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Chelsea-Village,12.93,Summer,2013
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper East Side-Gramercy,9.44,Annual,2018
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper East Side-Gramercy,9.45,Summer,2021
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Flushing - Clearview,10.09,Summer,2013
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Flushing - Clearview,10.07,Summer,2012
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Flushing - Clearview,7.22,Annual,2016
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Flushing - Clearview,6.9,Annual,2018
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Flushing - Clearview,8.24,Summer,2021
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Chelsea-Village,12.85,Annual,2011
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Chelsea-Village,8.41,Annual,2020
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper East Side-Gramercy,13.89,Annual,2009
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper East Side-Gramercy,11.35,Summer,2014
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper East Side-Gramercy,10.91,Annual,2015
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper East Side-Gramercy,12.96,Annual,2011
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Chelsea-Village,13.74,Annual,2009
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Chelsea-Village,11.48,Summer,2014
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Chelsea-Village,11.13,Annual,2015
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Chelsea-Village,11.51,Winter,2018
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper East Side-Gramercy,7.41,Annual,2020
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Upper East Side-Gramercy,27.97,Winter,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Upper East Side-Gramercy,22.48,Annual,2020
Ozone (O3),Mean,ppb,UHF42,Coney Island - Sheepshead Bay,28.41,Summer,2009
Ozone (O3),Mean,ppb,UHF42,Coney Island - Sheepshead Bay,30.89,Summer,2020
Nitrogen dioxide (NO2),Mean,ppb,CD,Bayside and Little Neck (CD11),10.22,Summer,2021
Nitrogen dioxide (NO2),Mean,ppb,CD,Kew Gardens and Woodhaven (CD9),21.02,Annual,2012
Nitrogen dioxide (NO2),Mean,ppb,CD,Bayside and Little Neck (CD11),17.87,Annual,2012
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Stapleton - St. George,32.0,Annual,2015
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Stapleton - St. George,39.59,Annual,2012
Ozone (O3),Mean,ppb,CD,Kew Gardens and Woodhaven (CD9),27.87,Summer,2009
Nitrogen dioxide (NO2),Mean,ppb,CD,Bayside and Little Neck (CD11),16.94,Annual,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,Bayside and Little Neck (CD11),14.17,Annual,2021
Nitrogen dioxide (NO2),Mean,ppb,CD,South Crown Heights and Lefferts Gardens (CD9),11.63,Summer,2021
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Stapleton - St. George,49.5,Annual,2015
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,West Queens,75.2,Annual,2009
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Stapleton - St. George,66.09,Annual,2012
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,West Queens,49.02,Annual,2012
Nitrogen dioxide (NO2),Mean,ppb,CD,Kew Gardens and Woodhaven (CD9),19.47,Annual,2015
Ozone (O3),Mean,ppb,CD,Bayside and Little Neck (CD11),33.06,Summer,2016
Nitrogen dioxide (NO2),Mean,ppb,CD,South Crown Heights and Lefferts Gardens (CD9),15.37,Summer,2016
Nitrogen dioxide (NO2),Mean,ppb,CD,South Crown Heights and Lefferts Gardens (CD9),23.13,Winter,2020
Nitrogen dioxide (NO2),Mean,ppb,CD,Kew Gardens and Woodhaven (CD9),21.63,Winter,2020
Nitrogen dioxide (NO2),Mean,ppb,CD,Morris Park and Bronxdale (CD11),12.6,Summer,2021
Nitrogen dioxide (NO2),Mean,ppb,CD,South Crown Heights and Lefferts Gardens (CD9),18.49,Summer,2013
Nitrogen dioxide (NO2),Mean,ppb,CD,South Crown Heights and Lefferts Gardens (CD9),18.77,Summer,2012
Nitrogen dioxide (NO2),Mean,ppb,CD,Bensonhurst (CD11),15.26,Summer,2012
Nitrogen dioxide (NO2),Mean,ppb,CD,Bensonhurst (CD11),14.18,Summer,2013
Nitrogen dioxide (NO2),Mean,ppb,CD,Bensonhurst (CD11),17.08,Annual,2018
Nitrogen dioxide (NO2),Mean,ppb,CD,Parkchester and Soundview (CD9),17.1,Summer,2012
Nitrogen dioxide (NO2),Mean,ppb,CD,Parkchester and Soundview (CD9),16.04,Summer,2013
Annual vehicle miles traveled,million miles,per km2,UHF42,Stapleton - St. George,13.2,Annual,2016
Annual vehicle miles traveled,million miles,per km2,CD,Kew Gardens and Woodhaven (CD9),21.1,Annual,2005
Annual vehicle miles traveled,million miles,per km2,CD,Kew Gardens and Woodhaven (CD9),20.7,Annual,2016
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Flushing - Clearview,18.71,Annual,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Upper East Side,25.04,Annual,2017
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Upper East Side,20.31,Annual,2021
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East Harlem,22.41,Annual,2017
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Willowbrook,16.0,Annual,2010
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Willowbrook,9.64,Summer,2015
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Willowbrook,10.36,Summer,2019
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Willowbrook,18.46,Winter,2019
Nitrogen dioxide (NO2),Mean,ppb,CD,Hillcrest and Fresh Meadows (CD8),14.13,Annual,2020
Nitrogen dioxide (NO2),Mean,ppb,CD,Park Slope and Carroll Gardens (CD6),27.7,Annual,2009
Nitrogen dioxide (NO2),Mean,ppb,CD,Crown Heights and Prospect Heights (CD8),21.39,Summer,2011
Nitrogen dioxide (NO2),Mean,ppb,CD,Crown Heights and Prospect Heights (CD8),21.63,Summer,2010
Nitrogen dioxide (NO2),Mean,ppb,CD,Crown Heights and Prospect Heights (CD8),16.04,Summer,2016
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Willowbrook,19.93,Winter,2012
Ozone (O3),Mean,ppb,UHF42,Flushing - Clearview,31.28,Summer,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Willowbrook,18.73,Winter,2011
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Willowbrook,14.56,Annual,2014
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Willowbrook,18.77,Winter,2016
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Willowbrook,9.09,Summer,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Willowbrook,19.5,Winter,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Willowbrook,10.16,Summer,2017
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Willowbrook,7.84,Summer,2020
Nitrogen dioxide (NO2),Mean,ppb,CD,Crown Heights and Prospect Heights (CD8),25.21,Winter,2015
Ozone (O3),Mean,ppb,CD,Rego Park and Forest Hills (CD6),30.64,Summer,2014
Ozone (O3),Mean,ppb,CD,Hillcrest and Fresh Meadows (CD8),31.68,Summer,2014
Ozone (O3),Mean,ppb,CD,Park Slope and Carroll Gardens (CD6),29.68,Summer,2014
Ozone (O3),Mean,ppb,CD,Crown Heights and Prospect Heights (CD8),29.83,Summer,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,Crown Heights and Prospect Heights (CD8),25.96,Annual,2011
Nitrogen dioxide (NO2),Mean,ppb,CD,Crown Heights and Prospect Heights (CD8),27.75,Annual,2009
Nitrogen dioxide (NO2),Mean,ppb,CD,Crown Heights and Prospect Heights (CD8),17.13,Summer,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,Crown Heights and Prospect Heights (CD8),23.59,Winter,2018
Nitrogen dioxide (NO2),Mean,ppb,CD,Park Slope and Carroll Gardens (CD6),18.17,Annual,2020
Nitrogen dioxide (NO2),Mean,ppb,CD,Park Slope and Carroll Gardens (CD6),26.63,Winter,2014
Fine particles (PM 2.5),Mean,mcg/m3,CD,Borough Park (CD12),10.2,Summer,2012
Fine particles (PM 2.5),Mean,mcg/m3,CD,Williamsbridge and Baychester (CD12),10.12,Summer,2012
Fine particles (PM 2.5),Mean,mcg/m3,CD,Throgs Neck and Co-op City (CD10),10.27,Summer,2012
Fine particles (PM 2.5),Mean,mcg/m3,CD,Throgs Neck and Co-op City (CD10),6.88,Annual,2018
Fine particles (PM 2.5),Mean,mcg/m3,CD,Throgs Neck and Co-op City (CD10),8.41,Summer,2021
Fine particles (PM 2.5),Mean,mcg/m3,CD,Williamsbridge and Baychester (CD12),7.46,Annual,2016
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bay Ridge and Dyker Heights (CD10),10.01,Annual,2011
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bay Ridge and Dyker Heights (CD10),10.18,Annual,2009
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bay Ridge and Dyker Heights (CD10),8.51,Summer,2014
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bay Ridge and Dyker Heights (CD10),8.42,Annual,2015
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bay Ridge and Dyker Heights (CD10),6.06,Annual,2020
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bay Ridge and Dyker Heights (CD10),7.04,Winter,2018
Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,Port Richmond,0.0,Annual,2015
Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,Long Island City - Astoria,5.0,Annual,2015
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bay Ridge and Dyker Heights (CD10),8.76,Summer,2017
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Greenpoint,10.27,Annual,2012
Fine particles (PM 2.5),Mean,mcg/m3,CD,Borough Park (CD12),6.66,Winter,2020
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bay Ridge and Dyker Heights (CD10),11.74,Summer,2010
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bay Ridge and Dyker Heights (CD10),11.35,Summer,2011
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bay Ridge and Dyker Heights (CD10),8.1,Winter,2015
Fine particles (PM 2.5),Mean,mcg/m3,CD,Jamaica and Hollis (CD12),7.4,Winter,2015
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bay Ridge and Dyker Heights (CD10),6.77,Winter,2020
Fine particles (PM 2.5),Mean,mcg/m3,CD,Williamsbridge and Baychester (CD12),10.24,Summer,2009
Fine particles (PM 2.5),Mean,mcg/m3,CD,Throgs Neck and Co-op City (CD10),8.66,Annual,2013
Fine particles (PM 2.5),Mean,mcg/m3,CD,Throgs Neck and Co-op City (CD10),9.89,Winter,2014
Fine particles (PM 2.5),Mean,mcg/m3,CD,Throgs Neck and Co-op City (CD10),7.51,Annual,2017
Fine particles (PM 2.5),Mean,mcg/m3,CD,Throgs Neck and Co-op City (CD10),6.52,Annual,2021
Fine particles (PM 2.5),Mean,mcg/m3,CD,Central Harlem (CD10),14.3,Winter,2010
Fine particles (PM 2.5),Mean,mcg/m3,CD,Central Harlem (CD10),11.3,Summer,2009
Fine particles (PM 2.5),Mean,mcg/m3,CD,Central Harlem (CD10),9.64,Annual,2013
Ozone (O3),Mean,ppb,CD,Tottenville and Great Kills (CD3),30.23,Summer,2018
Ozone (O3),Mean,ppb,CD,Tottenville and Great Kills (CD3),29.67,Summer,2020
Ozone (O3),Mean,ppb,CD,Elmhurst and Corona (CD4),30.98,Summer,2020
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Jamaica,7.5,Annual,2009
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Southwest Queens,4.1,Annual,2009
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Jamaica,41.6,Annual,2009
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Southwest Queens,29.8,Annual,2009
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Southwest Queens,23.62,Annual,2012
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,Southwest Queens,18.6,Annual,2015
Ozone (O3),Mean,ppb,CD,Bushwick (CD4),29.93,Summer,2017
Ozone (O3),Mean,ppb,CD,Bushwick (CD4),30.55,Summer,2018
Ozone (O3),Mean,ppb,CD,Jackson Heights (CD3),29.34,Summer,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,Tottenville and Great Kills (CD3),11.64,Annual,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,Tottenville and Great Kills (CD3),11.12,Annual,2021
Nitrogen dioxide (NO2),Mean,ppb,CD,Elmhurst and Corona (CD4),17.49,Annual,2021
Nitrogen dioxide (NO2),Mean,ppb,CD,Elmhurst and Corona (CD4),33.08,Winter,2010
Nitrogen dioxide (NO2),Mean,ppb,CD,Elmhurst and Corona (CD4),26.92,Winter,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,Elmhurst and Corona (CD4),21.26,Annual,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,East Flatbush (CD17),16.68,Summer,2013
Nitrogen dioxide (NO2),Mean,ppb,CD,East Flatbush (CD17),18.08,Annual,2018
Nitrogen dioxide (NO2),Mean,ppb,CD,East Flatbush (CD17),10.91,Summer,2021
Nitrogen dioxide (NO2),Mean,ppb,CD,Tottenville and Great Kills (CD3),8.03,Summer,2012
Nitrogen dioxide (NO2),Mean,ppb,CD,Tottenville and Great Kills (CD3),7.59,Summer,2013
Nitrogen dioxide (NO2),Mean,ppb,CD,Flatlands and Canarsie (CD18),14.45,Annual,2018
Nitrogen dioxide (NO2),Mean,ppb,CD,Flatlands and Canarsie (CD18),8.12,Summer,2021
Nitrogen dioxide (NO2),Mean,ppb,CD,Flatlands and Canarsie (CD18),15.36,Annual,2016
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Southwest Queens,60.95,Annual,2012
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Southwest Queens,43.0,Annual,2015
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,Jamaica,91.4,Annual,2012
Nitrogen dioxide (NO2),Mean,ppb,CD,Jackson Heights (CD3),20.98,Annual,2015
Ozone (O3),Mean,ppb,CD,East Flatbush (CD17),33.57,Summer,2010
Nitrogen dioxide (NO2),Mean,ppb,Borough,Manhattan,26.7,Annual,2014
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Union Square - Lower East Side,19.38,Summer,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Rockaways,21.08,Winter,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Rockaways,13.77,Annual,2014
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper East Side-Gramercy,10.23,Winter,2018
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Flushing - Clearview,10.16,Annual,2009
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Flushing - Clearview,10.05,Annual,2011
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Flushing - Clearview,8.45,Annual,2015
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Flushing - Clearview,7.24,Winter,2018
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper West Side,10.39,Summer,2015
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Chelsea-Village,11.69,Summer,2015
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Chelsea-Village,11.26,Winter,2019
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Chelsea-Village,11.09,Summer,2019
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper East Side-Gramercy,13.99,Winter,2012
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper East Side-Gramercy,11.66,Summer,2015
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper East Side-Gramercy,12.96,Annual,2010
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Chelsea-Village,13.72,Winter,2012
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Chelsea-Village,12.66,Annual,2010
Ozone (O3),Mean,ppb,UHF42,Borough Park,29.72,Summer,2017
Ozone (O3),Mean,ppb,UHF42,Borough Park,30.44,Summer,2018
Ozone (O3),Mean,ppb,UHF42,Bensonhurst - Bay Ridge,30.05,Summer,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,St. George and Stapleton (CD1),22.47,Winter,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,St. George and Stapleton (CD1),16.4,Annual,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,St. George and Stapleton (CD1),15.32,Annual,2021
Nitrogen dioxide (NO2),Mean,ppb,CD,Woodside and Sunnyside (CD2),31.64,Winter,2010
Nitrogen dioxide (NO2),Mean,ppb,CD,Woodside and Sunnyside (CD2),21.4,Summer,2009
Nitrogen dioxide (NO2),Mean,ppb,CD,Woodside and Sunnyside (CD2),22.11,Annual,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Chelsea-Village,23.02,Annual,2020
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper East Side-Gramercy,10.07,Summer,2019
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Upper East Side-Gramercy,9.71,Winter,2019
Fine particles (PM 2.5),Mean,mcg/m3,CD,Woodside and Sunnyside (CD2),10.99,Summer,2015
Fine particles (PM 2.5),Mean,mcg/m3,CD,Financial District (CD1),11.04,Summer,2015
Fine particles (PM 2.5),Mean,mcg/m3,CD,Greenwich Village and Soho (CD2),11.63,Annual,2010
Annual vehicle miles traveled,million miles,per km2,CD,Bayside and Little Neck (CD11),35.1,Annual,2005
Ozone (O3),Mean,ppb,UHF42,West Queens,30.33,Summer,2018
Ozone (O3),Mean,ppb,UHF42,West Queens,30.68,Summer,2013
Ozone (O3),Mean,ppb,UHF42,West Queens,33.58,Summer,2012
Nitrogen dioxide (NO2),Mean,ppb,UHF42,West Queens,22.78,Annual,2012
Nitrogen dioxide (NO2),Mean,ppb,CD,South Crown Heights and Lefferts Gardens (CD9),26.38,Winter,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,South Crown Heights and Lefferts Gardens (CD9),19.95,Annual,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,South Crown Heights and Lefferts Gardens (CD9),17.02,Annual,2021
Nitrogen dioxide (NO2),Mean,ppb,CD,Kew Gardens and Woodhaven (CD9),26.85,Winter,2009
Nitrogen dioxide (NO2),Mean,ppb,CD,Kew Gardens and Woodhaven (CD9),24.63,Winter,2011
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,West Queens,13.56,Annual,2012
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,West Queens,14.7,Annual,2015
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bayside and Little Neck (CD11),9.39,Winter,2012
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bayside and Little Neck (CD11),8.97,Annual,2010
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bayside and Little Neck (CD11),9.05,Summer,2015
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bayside and Little Neck (CD11),7.62,Winter,2019
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bayside and Little Neck (CD11),7.28,Summer,2019
Nitrogen dioxide (NO2),Mean,ppb,CD,Kew Gardens and Woodhaven (CD9),18.82,Summer,2010
Nitrogen dioxide (NO2),Mean,ppb,UHF42,West Queens,14.75,Summer,2021
Nitrogen dioxide (NO2),Mean,ppb,UHF42,West Queens,18.85,Summer,2012
Nitrogen dioxide (NO2),Mean,ppb,UHF42,West Queens,18.1,Summer,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF42,West Queens,20.53,Annual,2016
Nitrogen dioxide (NO2),Mean,ppb,UHF42,West Queens,19.9,Annual,2018
Ozone (O3),Mean,ppb,CD,Kew Gardens and Woodhaven (CD9),33.23,Summer,2010
Ozone (O3),Mean,ppb,CD,Kew Gardens and Woodhaven (CD9),33.58,Summer,2016
Ozone (O3),Mean,ppb,CD,South Crown Heights and Lefferts Gardens (CD9),32.98,Summer,2016
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bensonhurst (CD11),9.77,Summer,2013
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bensonhurst (CD11),9.99,Summer,2012
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bensonhurst (CD11),7.03,Annual,2016
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bensonhurst (CD11),6.72,Annual,2018
Fine particles (PM 2.5),Mean,mcg/m3,CD,Kew Gardens and Woodhaven (CD9),8.63,Annual,2012
Fine particles (PM 2.5),Mean,mcg/m3,CD,Morris Park and Bronxdale (CD11),9.15,Annual,2012
Nitrogen dioxide (NO2),Mean,ppb,CD,Park Slope and Carroll Gardens (CD6),20.62,Annual,2017
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Ridgewood - Forest Hills,12.54,Summer,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Ridgewood - Forest Hills,10.49,Summer,2020
Ozone (O3),Mean,ppb,UHF42,Flushing - Clearview,33.99,Summer,2010
Ozone (O3),Mean,ppb,UHF42,Flushing - Clearview,33.44,Summer,2016
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Flushing - Clearview,22.66,Winter,2015
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East Harlem,20.91,Annual,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East Harlem,22.19,Annual,2016
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Upper East Side,26.79,Summer,2012
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Flushing - Clearview,11.03,Summer,2020
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Ridgewood - Forest Hills,13.79,Summer,2017
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Ridgewood - Forest Hills,24.49,Winter,2011
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East Harlem,24.75,Annual,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East Harlem,26.96,Winter,2014
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Upper East Side,35.88,Winter,2010
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Upper East Side,28.59,Annual,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Upper East Side,30.94,Summer,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Flushing - Clearview,19.09,Annual,2015
Annual vehicle miles travelled (trucks),million miles,per km2,CD,Crown Heights and Prospect Heights (CD8),1.1,Annual,2016
Annual vehicle miles travelled (trucks),million miles,per km2,CD,Belmont and East Tremont (CD6),3.8,Annual,2016
Annual vehicle miles travelled (trucks),million miles,per km2,CD,Belmont and East Tremont (CD6),2.8,Annual,2005
Annual vehicle miles traveled,million miles,per km2,UHF42,Upper East Side,54.7,Annual,2005
Annual vehicle miles traveled,million miles,per km2,UHF42,Upper East Side,52.2,Annual,2016
Annual vehicle miles travelled (cars),million miles,per km2,UHF42,Ridgewood - Forest Hills,25.1,Annual,2005
Annual vehicle miles travelled (cars),million miles,per km2,UHF42,Ridgewood - Forest Hills,26.6,Annual,2016
Annual vehicle miles travelled (cars),million miles,per km2,UHF42,Fordham - Bronx Pk,22.8,Annual,2005
Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,Ridgewood - Forest Hills,1.0,Annual,2005
Annual vehicle miles travelled (trucks),million miles,per km2,CD,Rego Park and Forest Hills (CD6),1.9,Annual,2016
Annual vehicle miles travelled (trucks),million miles,per km2,CD,Hillcrest and Fresh Meadows (CD8),1.4,Annual,2005
Annual vehicle miles travelled (trucks),million miles,per km2,CD,Hillcrest and Fresh Meadows (CD8),1.6,Annual,2016
Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,Willowbrook,9.7,Annual,2009
Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,Ridgewood - Forest Hills,5.5,Annual,2009
